time_h,Q1_donor_ug_cm2,Q2_SC_ug_cm2,Q3_EP_ug_cm2,Q4_receptor_ug_cm2,Q_total_ug_cm2,formulation,model_case
23.8,452.8885489180465,0.8998806642492543,6.215973871538922,25.96380230722886,485.9682057610636,Free KC,Case 2
24.0,452.6319400700391,0.8993768693022345,6.21280965948983,26.22407916212548,485.9682057609566,Free KC,Case 2
0.0,863.8229488539494,0.0,0.0,0.0,863.8229488539494,KLZ-NPs,Case 2
0.2,861.9621146916538,1.6963511335554744,0.16448302860049407,1.1985750579619487e-12,863.822948853811,KLZ-NPs,Case 2
0.4,861.1684556078537,2.010846914369049,0.6436449135941293,1.4178438519251196e-06,863.8229488536607,KLZ-NPs,Case 2
0.6000000000000001,860.5042381378049,2.143087185791118,1.1754712422321745,0.000152287711662627,863.82294885354,KLZ-NPs,Case 2
0.8,859.8933896470976,2.224191153788868,1.7036435811140462,0.0017244713861703541,863.8229488533867,KLZ-NPs,Case 2
1.0,859.3153542133465,2.2839937044945002,2.2157620643719556,0.007838871049927533,863.8229488532628,KLZ-NPs,Case 2
1.2000000000000002,858.7617084874456,2.3320593887583234,2.706806629695558,0.02237434716966017,863.8229488530692,KLZ-NPs,Case 2
1.4000000000000001,858.2278305193317,2.3724981846929727,3.1739340384288446,0.048686110447599185,863.8229488529012,KLZ-NPs,Case 2
1.6,857.710713596135,2.407482419181968,3.6156457854557917,0.08910705204929793,863.8229488528219,KLZ-NPs,Case 2
1.8,857.2082015408823,2.438320836826442,4.031446258869134,0.14498021605374145,863.8229488526316,KLZ-NPs,Case 2
2.0,856.7186504755998,2.465869064449799,4.421555104075446,0.2168742081592976,863.8229488522843,KLZ-NPs,Case 2
2.2,856.2407518674456,2.4907176113698375,4.786668655682454,0.30481071776033947,863.8229488522583,KLZ-NPs,Case 2
2.4000000000000004,855.7734290561984,2.5132906009272293,5.127779768482538,0.4084494266689108,863.8229488522771,KLZ-NPs,Case 2
2.6,855.3157723061812,2.533902900256011,5.446050018050596,0.5272236272454913,863.8229488517334,KLZ-NPs,Case 2
2.8000000000000003,854.866996127936,2.552795415496473,5.742722578237487,0.6604347308369696,863.8229488525069,KLZ-NPs,Case 2
3.0,854.4264103130032,2.5701578239797334,6.019064616139575,0.8073160992440992,863.8229488523665,KLZ-NPs,Case 2
3.2,853.9934000407261,2.586143574452277,6.276329637046677,0.96707560008124,863.8229488523064,KLZ-NPs,Case 2
3.4000000000000004,853.567411449799,2.600880006233076,6.515735036119843,1.138922359940076,863.822948852092,KLZ-NPs,Case 2
3.6,853.1479415067369,2.6144752368799797,6.738447687740938,1.3220844205892937,863.8229488519471,KLZ-NPs,Case 2
3.8000000000000003,852.7345304367286,2.6270228645873583,6.94557659602709,1.5158189544698306,863.822948851813,KLZ-NPs,Case 2
4.0,852.3267559333436,2.6386052990818847,7.138169380223493,1.7194182389354054,863.8229488515844,KLZ-NPs,Case 2
4.2,851.924228760244,2.6492960497765368,7.3172115500990635,1.932212491242985,863.8229488513626,KLZ-NPs,Case 2
4.4,851.5265892513717,2.659161364188249,7.483627405464722,2.1535708301635097,863.8229488511881,KLZ-NPs,Case 2
4.6000000000000005,851.1335043524675,2.668261474471859,7.638281922563925,2.3829011015457535,863.822948851049,KLZ-NPs,Case 2
4.800000000000001,850.7446652562087,2.6766514565503337,7.781983379084759,2.61964875908213,863.8229488509259,KLZ-NPs,Case 2
5.0,850.3597853593799,2.684381896155592,7.915486242350345,2.8632953528249385,863.8229488507108,KLZ-NPs,Case 2
5.2,849.9785984324791,2.691499437957713,8.039494147625796,3.1133568325913075,863.8229488506539,KLZ-NPs,Case 2
5.4,849.6008570307147,2.6980472035159835,8.154662957618767,3.36938165875962,863.822948850609,KLZ-NPs,Case 2
5.6000000000000005,849.2263310978046,2.7040651192549903,8.261603775866407,3.6309488576094218,863.8229488505355,KLZ-NPs,Case 2
5.800000000000001,848.8548066860071,2.709590202910605,8.360885822897465,3.8976661384945253,863.8229488503097,KLZ-NPs,Case 2
6.0,848.4860847778289,2.7146568161406477,8.453039176225333,4.169168079865596,863.8229488500605,KLZ-NPs,Case 2
6.2,848.1199802184957,2.7192968782077322,8.538557374023002,4.445114379140763,863.8229488498672,KLZ-NPs,Case 2
6.4,847.7563207198348,2.723540058702366,8.61789990028616,4.725188170954696,863.822948849778,KLZ-NPs,Case 2
6.6000000000000005,847.3949459346409,2.727413950385294,8.691494544509982,5.009094420156161,863.8229488496924,KLZ-NPs,Case 2
6.800000000000001,847.0357066626459,2.7309442072897383,8.759739509723808,5.296558469816037,863.8229488494756,KLZ-NPs,Case 2
7.0,846.6784640586416,2.7341546913518555,8.82300544293012,5.5873246563365235,863.82294884926,KLZ-NPs,Case 2
7.2,846.3230889044789,2.7370676029080867,8.881637334456503,5.88115500729445,863.8229488491379,KLZ-NPs,Case 2
7.4,845.9694609412106,2.7397035982673756,8.935956278751453,6.177828030858023,863.8229488490874,KLZ-NPs,Case 2
7.6000000000000005,845.6174682499063,2.7420818978985597,8.986261114152239,6.477137587104765,863.8229488490618,KLZ-NPs,Case 2
7.800000000000001,845.2670066370943,2.744220393777303,9.032830050216237,6.778891767880991,863.8229488489687,KLZ-NPs,Case 2
8.0,844.9179791610525,2.746135729728058,9.075921942407263,7.0829120156379215,863.8229488488257,KLZ-NPs,Case 2
8.200000000000001,844.5702955359635,2.74784340638608,9.11577786216531,7.3890320441054875,863.8229488486204,KLZ-NPs,Case 2
8.4,844.2238717567059,2.749357843346994,9.15262211854436,7.697097129807766,863.822948848405,KLZ-NPs,Case 2
8.6,843.8786296668289,2.750692454839658,9.18666340024739,8.006963326306764,863.8229488482227,KLZ-NPs,Case 2
8.8,843.5344964785239,2.751859732612909,9.218096054679961,8.318496582300767,863.8229488481176,KLZ-NPs,Case 2
9.0,843.1914044713711,2.75287129870695,9.24710088408203,8.631572193880373,863.8229488480405,KLZ-NPs,Case 2
9.200000000000001,842.8492906235437,2.7537379676592764,9.273846140738804,8.946074116037249,863.822948847979,KLZ-NPs,Case 2
9.4,842.5080962347942,2.754469812324999,9.298488525288052,9.261894275470363,863.8229488478776,KLZ-NPs,Case 2
9.600000000000001,842.1677666970357,2.7550762025091373,9.321173806348376,9.578932141830792,863.8229488477241,KLZ-NPs,Case 2
9.8,841.8282511868842,2.755565857865766,9.342037641271876,9.897094161517181,863.8229488475391,KLZ-NPs,Case 2
10.0,841.4895023657019,2.755946899429803,9.361206377477203,10.216293204771686,863.8229488473805,KLZ-NPs,Case 2
10.200000000000001,841.1514762038189,2.756226879804386,9.37879752188616,10.536448241780144,863.8229488472896,KLZ-NPs,Case 2
10.4,840.8141317113055,2.7564128295159422,9.394920459228764,10.857483847176667,863.8229488472269,KLZ-NPs,Case 2
10.600000000000001,840.4774307196149,2.756511294531345,9.409677035382655,11.1793297975745,863.8229488471034,KLZ-NPs,Case 2
10.8,840.1413377209407,2.7565283639407894,9.423161986356543,11.50192077572354,863.8229488469615,KLZ-NPs,Case 2
11.0,839.8058196525769,2.756469706997518,9.435463514337249,11.82519597286601,863.8229488467778,KLZ-NPs,Case 2
11.200000000000001,839.4708457376886,2.7563406004373143,9.446663713460332,12.149098794980889,863.8229488465671,KLZ-NPs,Case 2
11.4,839.1363873475618,2.7561459517382163,9.456838939611522,12.473576607425025,863.8229488463365,KLZ-NPs,Case 2
11.600000000000001,838.8024177972002,2.7558903347592913,9.466060354389372,12.79858035977042,863.8229488461193,KLZ-NPs,Case 2
11.8,838.4689122792932,2.755578000988404,9.4743941022303,13.124064463416763,863.8229488459287,KLZ-NPs,Case 2
12.0,838.1358476756265,2.7552129116317645,9.481901814850533,13.449986443643265,863.8229488457521,KLZ-NPs,Case 2
12.200000000000001,837.8032024786442,2.7547987512054735,9.488640820272039,13.776306795390875,863.8229488455125,KLZ-NPs,Case 2
12.4,837.4709566746183,2.7543389478368057,9.49466445496689,14.10298876783874,863.8229488452607,KLZ-NPs,Case 2
12.600000000000001,837.139091611864,2.753836695718956,9.500022416005947,14.429998121466054,863.822948845055,KLZ-NPs,Case 2
12.8,836.8075899596424,2.7532949621619958,9.504760870784109,14.7573030522818,863.8229488448704,KLZ-NPs,Case 2
13.0,836.4764355485787,2.7527165150718615,9.508922883441452,15.084873897640735,863.8229488447327,KLZ-NPs,Case 2
13.200000000000001,836.1456133595441,2.7521039247203407,9.512548445041737,15.412683115295327,863.8229488446015,KLZ-NPs,Case 2
13.4,835.8151093851553,2.751459587662353,9.515674843172327,15.740705028470968,863.8229488444609,KLZ-NPs,Case 2
13.600000000000001,835.4849106087786,2.750785730304758,9.518336718442747,16.068915786830935,863.822948844357,KLZ-NPs,Case 2
13.8,835.1550048776616,2.7500844306539474,9.520566403184962,16.39729313276799,863.8229488442685,KLZ-NPs,Case 2
14.0,834.8253809159526,2.749357616136799,9.522393886368116,16.725816425685462,863.822948844143,KLZ-NPs,Case 2
14.200000000000001,834.4960281790175,2.7486070885947336,9.523847203498123,17.054466372860826,863.8229488439712,KLZ-NPs,Case 2
14.4,834.1669368990757,2.7478345165163165,9.524952314422404,17.383225113812816,863.8229488438272,KLZ-NPs,Case 2
14.600000000000001,833.83809793361,2.7470414609762814,9.525733508209688,17.712075940935858,863.8229488437319,KLZ-NPs,Case 2
14.8,833.5095028161159,2.746229366853006,9.526213267528608,18.04100339309708,863.8229488435945,KLZ-NPs,Case 2
15.0,833.1811436231425,2.745399585836963,9.526412624094277,18.36999301032204,863.8229488433957,KLZ-NPs,Case 2
15.200000000000001,832.853013013534,2.7445533697737363,9.526351053819404,18.69903140603947,863.8229488431666,KLZ-NPs,Case 2
15.4,832.5251041173868,2.743691889474933,9.526046773441358,19.0281060625828,863.8229488428859,KLZ-NPs,Case 2
15.600000000000001,832.1974105691704,2.7428162287618334,9.525516652777338,19.357205391878033,863.8229488425876,KLZ-NPs,Case 2
15.8,831.8699264097344,2.741927401870286,9.524776475620552,19.68631855508992,863.8229488423151,KLZ-NPs,Case 2
16.0,831.5426461256773,2.741026347470257,9.523840833160598,20.015435535797785,863.8229488421059,KLZ-NPs,Case 2
16.2,831.2155645381149,2.740113946310805,9.522723423727326,20.34454693389396,863.822948842047,KLZ-NPs,Case 2
16.400000000000002,830.8886768605915,2.739191010266691,9.521436899056695,20.673644072154612,863.8229488420695,KLZ-NPs,Case 2
16.6,830.5619786095106,2.7382582992742908,9.519993101588884,21.002718831731404,863.8229488421051,KLZ-NPs,Case 2
16.8,830.2354656116281,2.737316520919398,9.51840304307468,21.33176366648791,863.8229488421101,KLZ-NPs,Case 2
17.0,829.9091339987369,2.7363663317771003,9.516676918065277,21.660771593483908,863.8229488420632,KLZ-NPs,Case 2
17.2,829.5829801366784,2.735408347096065,9.514824297412359,21.989736060684674,863.8229488418715,KLZ-NPs,Case 2
17.400000000000002,829.257000675595,2.7344431331324595,9.512853993095495,22.318651039761715,863.8229488415847,KLZ-NPs,Case 2
17.6,828.9311924614599,2.733471223556234,9.510774292004943,22.647510864183047,863.822948841204,KLZ-NPs,Case 2
17.8,828.6055525810173,2.732493108842954,9.508592841165601,22.976310309787515,863.8229488408134,KLZ-NPs,Case 2
18.0,828.2800783002955,2.7315092491187896,9.506316808053606,23.305044483086917,863.8229488405548,KLZ-NPs,Case 2
18.2,827.9547670794576,2.730520071227816,9.503952841020503,23.63370884878136,863.8229488404872,KLZ-NPs,Case 2
18.400000000000002,827.6296165557478,2.729525971670557,9.501507114797061,23.96229919835935,863.8229488405748,KLZ-NPs,Case 2
18.6,827.3046245125853,2.728527321505947,9.498985414499089,24.290811592254386,863.8229488408447,KLZ-NPs,Case 2
18.8,826.9797889007574,2.7275244648481123,9.496393074977993,24.619242400582472,863.822948841166,KLZ-NPs,Case 2
19.0,826.6551077888373,2.726517725012484,9.493735117024535,24.94758821048146,863.8229488413559,KLZ-NPs,Case 2
19.200000000000003,826.3305793974508,2.7255073970247667,9.49101615891769,25.27584588812879,863.822948841522,KLZ-NPs,Case 2
19.400000000000002,826.0062020482427,2.724493760123129,9.48824054617499,25.604012487007935,863.8229488415487,KLZ-NPs,Case 2
19.6,825.6819741860495,2.7234770726362556,9.48541229553029,25.9320852872184,863.8229488414345,KLZ-NPs,Case 2
19.8,825.3578943601714,2.7224575752957993,9.482535144535987,26.260061761231256,863.8229488412344,KLZ-NPs,Case 2
20.0,825.033961211041,2.7214354926637485,9.479612587846072,26.587939549470715,863.8229488410215,KLZ-NPs,Case 2
20.200000000000003,824.7101734782079,2.7204110321101656,9.476647855175525,26.915716475317495,863.8229488408111,KLZ-NPs,Case 2
20.400000000000002,824.3865299749942,2.719384388728472,9.47364397927737,27.243390497728097,863.8229488407283,KLZ-NPs,Case 2
20.6,824.0630296040717,2.71835574142869,9.470603754499919,27.570959740659802,863.8229488406602,KLZ-NPs,Case 2
20.8,823.7396713302169,2.717325258605792,9.467529809345388,27.898422442408336,863.8229488405764,KLZ-NPs,Case 2
21.0,823.4164541931829,2.716293096445137,9.464424571289548,28.2257769795815,863.8229488404991,KLZ-NPs,Case 2
21.200000000000003,823.0933772932572,2.7152594008068878,9.461290305919697,28.55302184044254,863.8229488404262,KLZ-NPs,Case 2
21.400000000000002,822.7704397892188,2.7142243070111562,9.458129123217352,28.880155620867768,863.822948840315,KLZ-NPs,Case 2
21.6,822.4476408999113,2.7131879397654126,9.454942973409883,29.207177027068848,863.8229488401554,KLZ-NPs,Case 2
21.8,822.1249798840621,2.712150417630917,9.451733699087733,29.534084839144686,863.8229488399255,KLZ-NPs,Case 2
22.0,821.8024560571366,2.7111118495700954,9.448502990928295,29.860877942022906,863.8229488396579,KLZ-NPs,Case 2
22.200000000000003,821.4800687766445,2.710072337510099,9.44525242704852,30.18755529820848,863.8229488394118,KLZ-NPs,Case 2
22.400000000000002,821.1578174324462,2.7090319778895218,9.441983499228586,30.514115929693805,863.8229488392582,KLZ-NPs,Case 2
22.6,820.8357014687501,2.7079908555173855,9.438697557946734,30.840558956865653,863.8229488390799,KLZ-NPs,Case 2
22.8,820.5137203531286,2.706949052314716,9.435395889474364,31.166883543962662,863.8229488388803,KLZ-NPs,Case 2
23.0,820.1918735861605,2.7059066441800517,9.432079692536457,31.493088915759838,863.8229488386368,KLZ-NPs,Case 2
23.200000000000003,819.8701607098915,2.704863702945703,9.428750049296996,31.81917437631685,863.822948838451,KLZ-NPs,Case 2
23.400000000000002,819.5485812836718,2.7038202948510905,9.425408000599228,32.145139259183225,863.8229488383053,KLZ-NPs,Case 2
23.6,819.2271348966278,2.7027764820246634,9.422054505922928,32.470982953629175,863.8229488382046,KLZ-NPs,Case 2
23.8,818.9058211676622,2.701732321011362,9.418690446444465,32.79670490295211,863.8229488380701,KLZ-NPs,Case 2
24.0,818.5846397333543,2.70068786602953,9.415316654650919,33.12230458382028,863.822948837855,KLZ-NPs,Case 2
